GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov
410190500023,0,0,0,782.3,268.3,487.6,858.3,219.2,555.7,836.4,318.1,433.6,840.8,258.2,517.7
410190500014,0,0,0,373.1,121.0,238.0,404.3,102.8,264.2,396.9,142.9,216.0,399.6,115.5,253.7
410191600002,0,0,0,872.8,274.2,566.0,930.8,218.9,620.5,923.8,348.9,479.9,930.8,258.4,588.9
410191700001,0,0,0,555.5,170.2,363.3,613.2,132.2,425.1,597.2,201.7,337.0,602.9,150.9,395.5
410191600001,0,0,0,460.6,136.2,310.2,502.2,115.0,344.3,492.6,169.2,282.9,497.1,128.2,330.9
410191600003,0,0,0,798.6,283.0,491.3,875.3,220.2,580.4,858.1,319.7,445.7,858.7,273.9,513.6
410191600004,0,0,0,387.8,139.9,236.2,425.3,109.4,279.4,417.2,156.5,214.3,417.2,136.7,245.8
410191500001,0,0,0,1130.4,365.8,731.2,1235.1,277.7,852.5,1207.1,439.8,659.7,1205.5,324.1,787.0
410191500003,0,0,0,723.6,244.3,459.4,791.9,188.5,534.2,774.3,289.7,412.3,768.8,216.6,493.6
410191500002,0,0,0,1202.5,406.0,763.4,1316.0,313.2,887.7,1286.6,481.3,685.1,1277.5,360.0,820.2
410191600005,0,0,0,600.4,187.8,393.8,655.4,141.0,460.0,640.4,228.3,356.6,642.6,166.6,424.1
410192000004,0,0,0,535.4,170.5,350.9,586.3,143.1,403.2,571.1,214.7,308.0,577.3,170.1,349.5
410192000003,0,0,0,561.8,162.9,380.6,612.5,127.1,443.9,597.8,194.5,347.6,599.1,152.9,395.4
410192100002,0,0,0,413.5,129.0,270.2,454.5,101.6,314.3,444.0,154.1,244.2,446.6,118.2,284.9
410191800002,0,0,0,339.6,108.6,219.3,374.1,86.1,254.9,365.4,130.4,196.8,368.1,99.5,231.2
410191800004,0,0,0,285.7,97.1,175.9,315.8,72.8,216.2,307.0,121.0,152.4,308.1,88.6,188.8
410191900001,0,0,0,1014.5,326.7,651.6,1117.9,257.3,762.1,1091.5,394.1,582.7,1098.9,299.3,688.5
410191800003,0,0,0,349.4,118.6,215.4,386.1,89.0,264.3,375.4,147.6,186.8,376.8,108.2,231.1
410191800001,0,0,0,420.3,135.4,269.8,463.0,106.1,316.4,452.0,163.8,241.1,455.0,123.8,285.6
410191800005,0,0,0,487.6,165.3,300.8,538.7,124.2,368.8,523.9,205.6,261.1,525.9,150.8,322.6
410191900002,0,0,0,448.4,143.2,289.8,493.9,113.7,336.5,482.5,171.8,260.3,486.0,131.2,305.5
410191900003,0,0,0,440.2,140.6,284.6,484.9,111.6,330.4,473.8,168.7,255.6,477.2,128.9,300.0
410192100004,0,0,0,703.1,197.2,481.3,765.7,149.2,564.2,747.8,230.3,445.4,747.2,180.2,507.5
410192100001,0,0,0,246.3,79.2,158.2,269.2,65.0,179.9,263.6,94.3,142.8,265.5,74.1,167.7
410191100001,0,0,0,444.7,144.3,283.5,481.8,122.6,314.8,473.0,170.2,257.4,476.2,137.6,302.4
410290027003,0,0,0,1464.5,475.3,942.1,1574.3,414.1,1044.5,1531.5,598.6,798.1,1519.2,463.7,937.0
410290027004,0,0,0,921.2,255.4,636.7,985.4,223.7,690.3,966.2,344.9,534.2,963.8,249.1,639.4
410290030021,0,0,0,986.1,325.6,628.7,1070.2,288.2,696.1,1039.7,416.6,531.2,1040.6,325.3,639.8
410290029004,0,0,0,585.8,204.1,361.5,630.0,179.4,394.2,617.5,266.9,298.2,615.3,213.3,354.5
410290029003,0,0,0,716.6,248.3,444.1,771.2,217.0,486.5,755.2,323.3,367.7,753.3,257.7,437.4
410290029005,0,0,0,484.3,167.7,300.3,521.2,146.3,329.2,510.3,218.1,248.8,509.1,173.8,295.9
410290029006,0,0,0,577.1,187.1,371.4,627.2,165.3,411.8,608.6,241.3,314.1,609.6,186.8,378.6
410290028002,0,0,0,1098.9,373.1,687.2,1186.0,327.7,757.8,1156.3,471.4,560.5,1153.9,370.5,689.6
410290015004,0,0,0,896.3,425.6,449.2,978.6,455.6,443.4,957.9,514.2,378.2,959.4,451.7,466.4
410290015002,0,0,0,1206.9,515.1,665.4,1310.6,533.4,675.3,1283.3,631.8,560.1,1281.9,538.4,682.4
410290015001,0,0,0,592.3,243.3,336.3,640.8,256.3,325.9,631.2,302.3,289.2,629.6,252.0,350.9
410290008002,0,0,0,1258.2,505.7,718.4,1362.7,492.2,746.5,1331.7,620.2,595.3,1325.7,520.8,724.5
410290015003,0,0,0,441.9,164.5,267.5,474.3,166.9,258.6,469.0,203.3,232.4,466.2,165.1,279.5
410290021001,0,0,0,1150.4,972.7,158.4,1251.9,992.5,136.5,1215.6,948.7,117.1,1206.1,997.9,163.2
410290020002,0,0,0,625.2,533.7,79.6,682.2,542.6,69.6,661.1,514.7,59.0,655.0,546.5,81.4
410290022002,0,0,0,642.0,548.9,81.3,699.8,558.7,70.8,677.7,529.8,60.2,671.9,560.8,83.6
410290022001,0,0,0,485.1,412.5,63.2,528.7,419.2,55.6,512.0,397.6,46.9,507.4,421.0,64.8
410290021002,0,0,0,611.3,521.1,79.4,668.1,530.8,68.4,649.2,506.2,58.8,643.0,538.3,80.8
410290021003,0,0,0,436.4,373.9,55.8,475.0,382.4,47.3,460.9,364.5,41.0,457.5,383.5,57.7
410290017003,0,0,0,359.4,250.5,97.3,390.7,249.6,94.5,380.7,251.9,74.1,378.0,254.3,100.1
410290019002,0,0,0,468.5,385.0,63.1,544.4,410.6,64.5,501.0,341.5,54.4,496.3,393.8,60.2
410290019001,0,0,0,977.3,821.8,123.4,1089.0,837.8,120.0,1035.3,756.9,97.6,1022.8,833.0,122.2
410290018002,0,0,0,1513.6,1274.7,204.3,1660.3,1288.0,183.1,1612.8,1225.1,153.4,1593.3,1318.2,204.9
410290018004,0,0,0,982.3,789.5,168.3,1076.1,799.2,148.0,1046.0,767.5,123.3,1033.3,805.7,168.7
410290022003,0,0,0,604.4,492.7,93.5,660.3,492.6,88.7,638.0,465.4,71.2,630.0,497.9,94.6
410290018003,0,0,0,1460.5,1149.3,273.2,1596.9,1161.3,242.7,1554.3,1122.6,201.4,1535.9,1172.5,274.9
410290013021,0,0,0,547.5,155.1,374.6,592.7,137.4,416.1,573.8,221.7,311.4,572.8,157.3,383.1
410290025001,0,0,0,673.4,394.7,254.4,725.1,383.1,259.1,708.9,410.8,202.9,703.3,397.0,261.4
410290013011,0,0,0,521.0,165.0,337.8,566.8,144.8,371.2,549.2,225.2,275.1,549.8,162.5,349.7
410290013012,0,0,0,147.2,51.8,87.0,162.0,45.4,102.8,153.9,67.2,67.2,153.9,52.1,88.6
410290013014,0,0,0,851.3,277.2,542.2,924.6,255.9,580.5,896.1,384.2,437.4,895.4,287.5,544.9
410290026002,0,0,0,739.1,218.6,498.1,797.5,186.7,549.0,781.3,294.3,420.7,780.2,211.1,509.4
410290013025,0,0,0,510.6,174.9,316.3,559.0,150.1,360.5,535.7,225.6,257.3,535.3,172.8,323.6
410290014002,0,0,0,1183.2,303.5,847.2,1290.0,266.0,924.9,1252.0,437.7,719.2,1251.0,289.1,877.8
410290014001,0,0,0,2182.6,653.2,1472.7,2323.8,595.7,1554.5,2296.3,882.3,1252.3,2279.3,638.0,1528.2
410290013022,0,0,0,1785.0,623.9,1122.2,1933.7,678.7,1075.6,1889.2,835.9,958.4,1894.3,641.8,1181.3
410290011002,0,0,0,1631.3,458.6,1135.0,1774.7,417.8,1212.3,1735.1,662.3,943.2,1729.4,463.7,1179.1
410290011001,0,0,0,733.1,211.6,499.1,794.5,187.8,540.4,774.8,303.5,410.1,775.7,208.4,520.4
410290010021,0,0,0,1116.6,403.8,671.4,1227.3,338.8,756.4,1186.7,502.7,554.4,1172.6,389.6,679.0
410290010013,0,0,0,1229.4,440.1,750.3,1348.6,381.9,830.4,1309.7,575.7,610.5,1302.7,430.8,770.1
410290006011,0,0,0,1066.9,375.6,669.1,1156.6,412.4,637.5,1129.6,500.5,574.1,1133.1,385.4,707.7
410290012001,0,0,0,1804.7,664.5,1091.0,1944.3,640.6,1091.3,1905.2,828.5,922.0,1895.6,679.2,1101.7
410290012002,0,0,0,103.8,39.4,60.2,111.9,36.8,62.5,109.3,51.0,48.8,108.9,41.0,59.4
410290003001,0,0,0,903.6,383.1,483.8,985.2,355.1,530.3,950.3,474.0,372.6,945.1,383.2,474.7
410290003002,0,0,0,957.2,406.0,512.3,1043.8,376.3,561.7,1006.7,502.3,394.6,1001.2,406.1,502.7
410290023002,0,0,0,538.8,350.4,169.1,584.6,342.6,173.6,569.5,364.3,128.5,571.7,358.5,180.5
410290024001,0,0,0,529.8,292.8,221.1,568.7,279.7,230.8,556.3,313.5,178.9,553.7,291.5,225.7
410290023001,0,0,0,401.6,208.5,180.2,434.7,201.0,189.0,424.4,227.1,147.7,424.4,210.5,188.0
410290017002,0,0,0,1037.6,691.8,311.0,1134.0,686.4,313.8,1103.3,713.0,236.3,1100.4,704.3,323.7
410290017004,0,0,0,1403.2,946.2,410.4,1535.1,942.8,408.5,1493.8,967.9,311.8,1485.3,961.0,422.3
410290017001,0,0,0,875.8,573.7,273.1,955.3,567.7,276.4,930.0,592.7,209.6,926.8,582.6,282.5
410290013023,0,0,0,686.1,262.4,395.0,755.8,225.4,452.2,721.1,323.9,314.5,721.1,258.4,402.4
410290013024,0,0,0,513.3,196.3,295.5,565.5,168.6,338.3,539.5,242.3,235.3,539.5,193.3,301.0
410290013013,0,0,0,356.4,136.3,205.2,392.6,117.1,234.9,374.6,168.2,163.3,374.6,134.2,209.0
410290022004,0,0,0,1054.7,833.1,195.4,1154.4,844.2,171.1,1124.4,816.8,143.0,1111.0,851.6,196.1
410290025003,0,0,0,432.5,288.2,127.8,465.4,283.3,122.2,455.4,286.9,98.4,451.0,290.8,131.2
410290024002,0,0,0,654.5,438.1,191.6,704.6,431.0,183.1,689.4,435.9,147.4,682.7,442.2,196.7
410290002012,0,0,0,282.5,149.4,118.6,311.1,131.8,130.6,299.4,162.4,90.8,297.8,149.4,116.5
410290001002,0,0,0,241.9,122.4,108.0,266.2,108.6,119.7,256.4,134.9,85.3,255.2,122.1,107.1
410290005011,0,0,0,305.3,163.4,125.9,336.5,144.1,138.7,323.6,176.9,95.8,321.8,163.4,123.4
410290002023,0,0,0,352.8,185.5,149.3,388.6,164.0,164.9,373.9,201.9,115.1,371.9,185.3,146.9
410290002013,0,0,0,449.9,220.0,209.8,494.7,196.3,233.6,476.7,244.8,169.3,474.7,218.9,209.4
410290002032,0,0,0,598.4,275.7,298.8,654.8,242.8,328.9,634.1,315.8,241.2,631.4,276.5,300.6
410290005012,0,0,0,932.1,477.9,428.6,1011.6,482.1,417.8,985.9,555.4,338.9,982.3,496.9,427.9
410290008001,0,0,0,1252.7,538.8,668.9,1365.6,497.1,722.3,1325.2,632.9,551.5,1319.0,543.6,671.2
410290002022,0,0,0,299.6,160.4,123.6,330.2,141.5,136.1,317.7,173.6,94.0,315.8,160.4,121.1
410290002021,0,0,0,363.6,189.5,155.9,400.4,167.7,172.4,385.4,206.7,121.0,383.3,189.2,153.7
410290002033,0,0,0,488.7,228.2,240.5,535.2,201.1,264.7,518.0,260.1,193.3,515.7,228.9,241.5
410290016023,0,0,0,274.5,133.7,133.1,298.3,127.1,143.4,290.3,151.3,110.3,288.6,130.3,138.6
410290016021,0,0,0,628.6,326.2,285.1,672.0,308.0,299.4,658.3,354.7,233.6,654.2,321.6,287.9
410290007001,0,0,0,1160.3,472.7,650.4,1256.4,443.8,670.6,1225.3,559.2,546.0,1221.3,469.3,659.0
410290016022,0,0,0,687.9,349.5,319.3,739.7,330.7,338.7,722.9,385.1,262.8,718.5,343.1,326.2
410290006023,0,0,0,1088.5,540.9,534.2,1152.8,591.7,481.2,1137.4,643.0,444.1,1132.3,569.1,529.2
410290016011,0,0,0,1525.3,714.0,766.9,1654.1,675.9,814.0,1611.1,813.0,638.1,1602.9,698.7,790.7
410290016012,0,0,0,362.2,194.5,157.9,383.5,183.0,163.0,377.2,207.0,128.4,374.8,193.0,156.1
410290016024,0,0,0,479.6,217.9,247.5,518.2,207.6,260.9,506.5,243.8,207.8,503.8,215.3,255.4
410290007003,0,0,0,368.7,133.3,222.6,396.4,128.2,229.2,388.6,171.5,181.4,385.5,141.4,220.7
410290016025,0,0,0,879.5,472.1,383.4,931.3,444.3,395.8,915.8,502.7,311.9,910.0,468.6,379.2
410290006012,0,0,0,792.7,338.7,440.9,853.0,348.5,421.0,833.5,427.0,352.2,832.3,341.0,453.3
410290010014,0,0,0,758.0,259.6,476.0,832.7,220.6,528.0,810.0,344.8,391.5,805.6,252.4,492.9
410290010023,0,0,0,209.6,76.8,124.9,230.6,64.3,141.2,222.9,94.9,103.2,220.0,74.0,126.1
410290010012,0,0,0,160.9,59.0,95.9,177.0,49.3,108.4,171.1,72.8,79.2,168.9,56.8,96.8
410290010022,0,0,0,360.1,131.9,214.7,396.2,110.4,242.5,382.9,163.0,177.3,378.0,127.2,216.6
410290010011,0,0,0,702.8,243.5,436.2,771.5,206.3,486.1,748.6,316.2,359.3,743.0,236.1,447.7
410290005022,0,0,0,639.9,291.7,326.6,702.2,266.2,354.6,679.1,335.4,270.7,677.2,292.0,333.5
410290005021,0,0,0,709.3,321.2,369.0,777.3,299.1,388.0,754.0,374.6,305.1,752.2,324.9,380.8
410290004032,0,0,0,338.0,151.3,177.4,370.8,139.4,187.9,359.5,176.4,147.2,358.7,152.5,183.6
410290004031,0,0,0,1563.1,686.7,843.8,1693.2,677.8,836.8,1650.9,836.2,685.5,1647.8,693.6,868.2
410290005023,0,0,0,970.6,438.7,501.8,1065.1,401.3,539.6,1031.1,507.1,416.1,1028.4,440.1,515.3
410290004051,0,0,0,966.4,406.7,538.0,1046.6,382.6,548.1,1022.4,490.0,450.1,1020.4,406.3,557.9
410290004042,0,0,0,1120.7,452.9,645.5,1204.6,431.9,643.8,1182.0,557.2,542.7,1179.7,450.2,669.5
410290004062,0,0,0,1232.2,497.1,701.0,1326.5,468.1,711.6,1298.8,611.7,584.1,1294.4,500.1,714.1
410290004061,0,0,0,693.5,284.6,379.4,748.5,260.5,400.0,729.7,350.6,308.8,725.8,291.7,373.7
410290006013,0,0,0,1064.7,542.3,497.3,1152.6,558.3,476.0,1125.7,637.3,395.2,1121.9,567.3,497.7
410290006014,0,0,0,1023.1,431.3,575.5,1100.4,443.6,549.4,1075.4,546.8,459.9,1074.0,432.7,592.6
410290030012,0,0,0,443.1,145.4,281.4,481.6,135.8,303.2,468.7,194.8,233.6,466.9,151.6,282.5
410290009003,0,0,0,679.4,224.8,439.6,729.3,225.8,429.5,721.1,297.1,379.7,717.5,223.5,461.3
410290030011,0,0,0,500.4,159.3,324.2,542.7,148.1,346.5,529.3,216.7,269.4,528.0,162.8,330.6
410290030023,0,0,0,1224.0,524.8,661.9,1316.9,501.8,685.6,1291.8,584.9,560.7,1285.2,524.7,679.4
410290030013,0,0,0,569.5,186.2,363.1,619.0,171.5,394.3,602.0,247.2,302.8,600.5,192.0,366.1
410290004041,0,0,0,1137.4,425.3,681.9,1225.6,408.9,681.9,1200.8,522.7,578.8,1194.3,432.6,689.9
410290006022,0,0,0,1196.5,542.4,620.5,1289.3,559.2,625.3,1268.4,647.3,523.5,1261.0,562.8,637.3
410290006021,0,0,0,802.0,363.5,415.9,864.2,374.8,419.1,850.1,433.9,350.9,845.2,377.2,427.2
410290001001,0,0,0,353.6,163.6,175.6,388.3,147.2,196.5,374.6,185.4,145.5,373.3,162.4,176.7
410290002011,0,0,0,425.2,196.7,211.1,466.8,177.0,236.3,450.3,222.8,175.0,448.8,195.2,212.5
410290009004,0,0,0,1837.9,647.8,1138.0,2005.6,624.5,1182.7,1960.7,872.6,946.2,1945.7,652.4,1180.1
410290018001,0,0,0,876.0,726.7,129.7,960.0,734.7,115.8,934.9,704.5,97.5,924.0,754.8,130.4
410290020001,0,0,0,698.9,592.2,92.3,767.5,600.2,81.0,747.0,572.8,69.0,738.1,616.6,92.3
410290007004,0,0,0,836.3,336.3,472.3,905.3,314.8,488.8,883.1,402.2,393.7,879.6,337.6,476.4
410290007005,0,0,0,1305.6,524.7,738.7,1412.9,493.1,760.5,1378.5,625.0,619.0,1373.6,523.4,746.8
410290002031,0,0,0,418.4,189.9,212.3,457.6,167.3,233.6,443.4,218.9,172.1,441.6,190.6,213.9
410290007002,0,0,0,1016.1,461.2,515.5,1111.3,406.2,567.3,1076.8,531.6,417.8,1072.3,462.8,519.5
410290009002,0,0,0,1229.5,405.2,792.2,1340.5,395.7,817.0,1313.2,569.8,658.9,1302.9,408.2,826.2
410290004052,0,0,0,781.6,320.8,427.6,843.6,293.6,450.8,822.4,395.2,348.0,818.0,328.8,421.2
410290014003,0,0,0,1801.9,503.2,1239.7,1990.0,397.4,1408.0,1905.5,679.9,1046.8,1897.3,491.3,1233.3
410290011003,0,0,0,469.5,152.3,300.2,510.1,141.6,323.7,496.5,205.3,248.8,494.9,158.0,302.6
410290028003,0,0,0,459.9,126.7,318.7,494.6,110.0,344.8,482.4,179.5,265.7,480.7,123.5,323.6
410290029001,0,0,0,527.9,172.7,336.8,571.3,151.2,373.0,553.6,215.9,288.5,555.1,171.0,340.6
410290028001,0,0,0,957.8,255.3,673.1,1028.2,218.7,728.4,1003.5,365.3,561.8,1000.1,245.4,684.5
410359703001,0,0,0,359.8,99.5,249.0,381.6,84.6,260.4,376.9,140.9,203.3,375.4,99.1,247.6
410359703002,0,0,0,326.6,79.6,237.4,347.5,63.9,249.5,342.3,124.3,188.4,341.0,79.1,236.5
410359703004,0,0,0,438.8,106.9,319.1,466.8,86.0,335.1,459.8,167.0,253.2,458.1,106.4,317.6
410359709002,0,0,0,583.7,153.4,406.7,626.5,122.2,445.5,617.3,229.7,328.4,617.6,147.8,419.4
410359712002,0,0,0,258.5,81.1,165.7,278.9,65.0,181.7,275.3,127.7,114.8,275.3,84.2,161.8
410359705002,0,0,0,297.8,57.5,231.9,321.2,42.6,256.7,313.6,94.3,193.9,315.4,53.9,238.3
410379602001,0,0,0,496.7,93.3,395.1,552.5,82.1,429.8,542.5,186.5,322.2,540.7,84.4,418.2
410333601001,0,0,0,558.8,213.9,301.4,584.2,181.0,337.1,576.4,249.3,243.1,574.4,204.4,276.8
410290029002,0,0,0,1055.0,353.6,661.9,1138.4,307.5,734.1,1101.2,425.9,574.8,1105.6,348.4,664.1
410333616004,0,0,0,780.6,382.6,351.8,838.7,326.8,399.3,823.0,382.1,303.3,818.4,377.3,338.8
410333616005,0,0,0,411.8,199.9,186.7,441.2,170.3,211.7,433.2,201.2,160.5,431.2,197.1,178.0
410290030014,0,0,0,501.0,216.6,267.8,534.0,199.5,287.1,525.1,237.9,228.3,522.0,213.8,269.3
410290030022,0,0,0,751.8,340.4,386.2,798.4,315.5,410.4,786.9,365.0,329.9,781.2,335.6,387.2
410290026001,0,0,0,624.3,211.4,394.5,668.3,175.6,441.9,660.4,281.3,328.5,657.3,209.9,396.2
410290025002,0,0,0,467.4,286.7,163.3,501.2,275.8,161.1,489.2,289.1,126.9,484.9,287.5,161.4
410190700001,0,0,0,796.0,220.0,556.4,862.8,211.1,589.9,849.4,282.4,514.0,855.4,217.2,596.7
410190600003,0,0,0,1067.0,293.3,744.3,1145.6,288.8,777.6,1132.9,381.4,679.7,1138.4,290.7,802.4
410190700003,0,0,0,984.8,272.8,688.9,1071.4,259.0,734.6,1052.8,348.3,639.2,1061.2,268.9,737.3
410190600001,0,0,0,585.9,173.2,392.8,631.5,157.0,418.0,621.9,215.8,353.4,625.9,171.3,410.5
410359702001,0,0,0,413.1,107.8,288.7,434.1,89.6,314.9,427.8,138.3,243.8,429.0,106.4,287.8
410359701003,0,0,0,385.9,119.9,252.2,410.5,95.0,288.6,403.3,155.5,212.8,403.9,109.4,259.5
410359701001,0,0,0,283.9,90.0,184.6,302.6,71.7,210.4,297.7,118.5,153.4,297.6,81.8,189.8
410359701002,0,0,0,874.5,276.6,569.6,934.1,213.3,663.1,917.1,367.6,470.5,917.8,245.3,590.3
410170002001,0,0,0,881.2,308.0,544.7,948.6,244.5,625.6,933.5,410.0,449.7,931.5,295.6,572.1
410170003004,0,0,0,926.9,331.5,563.3,999.2,269.8,646.2,984.0,438.0,463.8,979.4,317.0,591.8
410170004021,0,0,0,793.5,359.5,398.3,863.8,345.9,434.3,849.0,433.9,338.7,841.4,355.1,427.5
410170007004,0,0,0,890.6,274.7,595.3,969.7,250.0,635.1,952.4,384.7,498.5,950.2,260.7,629.9
410430303001,0,0,0,533.5,183.5,331.7,570.1,139.9,369.9,560.7,210.5,297.5,565.1,156.3,376.2
410319400001,0,0,0,216.3,176.5,31.8,234.4,159.2,29.2,230.4,172.9,21.2,229.1,160.5,41.1
410319400002,0,0,0,272.7,222.5,40.2,295.6,200.8,36.8,290.6,218.1,26.8,288.9,202.5,51.9
410470106001,0,0,0,234.8,98.5,130.1,251.0,81.7,147.4,247.7,122.1,107.0,250.4,90.2,150.3
410290027001,0,0,0,442.4,120.5,307.5,471.2,104.8,332.4,462.8,163.8,256.6,461.8,118.2,306.8
410290027002,0,0,0,837.1,226.9,583.4,893.4,196.6,630.8,876.1,312.3,486.8,873.8,221.4,584.8
410659706001,0,0,0,514.2,292.7,205.6,561.5,277.5,226.0,548.2,336.2,156.7,555.4,289.6,229.8
410059800001,0,0,0,39.3,15.3,20.1,44.0,9.6,25.8,41.2,13.4,21.1,42.1,12.4,24.9
410659708003,0,0,0,282.9,147.5,128.6,299.9,123.3,143.1,298.4,176.6,96.6,298.4,136.8,147.0
410430203002,0,0,0,476.0,286.6,177.1,519.6,272.9,176.4,502.9,309.2,148.2,505.5,267.2,201.1
410430203004,0,0,0,529.3,289.2,224.2,582.0,277.8,222.4,562.5,302.2,191.0,567.2,269.7,258.6
410430208012,0,0,0,415.6,200.1,183.4,461.6,182.0,189.0,444.1,226.6,151.3,445.5,186.9,213.4
410430208011,0,0,0,375.3,175.6,173.9,416.0,154.8,185.6,400.7,194.4,148.6,401.5,164.7,198.2
410430205001,0,0,0,558.5,238.2,292.3,618.5,207.9,333.1,604.0,262.0,253.2,601.3,222.6,334.7
410430205002,0,0,0,1133.3,496.7,584.7,1241.0,423.9,630.6,1195.5,544.8,511.2,1212.7,444.8,685.7
410430203003,0,0,0,577.4,291.0,257.3,616.5,259.2,266.4,612.9,317.4,227.3,610.2,258.2,297.3
410430203005,0,0,0,1503.3,702.5,751.8,1644.6,695.4,733.7,1604.4,803.5,631.3,1612.7,671.2,852.2
410430203001,0,0,0,380.1,233.0,135.4,413.9,225.9,133.1,403.9,258.6,113.1,405.4,223.6,155.6
410430207002,0,0,0,780.8,369.3,385.8,847.1,355.7,394.4,831.8,408.7,339.2,838.0,352.8,432.9
410430202001,0,0,0,958.3,402.3,522.6,1049.6,385.4,517.3,1019.9,454.3,448.3,1031.8,377.0,590.4
410430305001,0,0,0,523.9,156.3,354.8,565.2,130.4,379.8,554.2,189.1,313.5,557.5,143.9,388.6
410430309025,0,0,0,982.0,353.8,591.0,1078.4,279.6,657.6,1048.2,419.0,513.3,1058.2,327.4,658.2
410430309024,0,0,0,707.9,212.7,474.8,747.0,186.9,496.1,734.5,241.7,430.3,739.4,189.8,523.0
410430307004,0,0,0,767.1,285.7,448.4,843.6,238.9,472.4,829.6,337.3,394.7,830.1,244.2,519.6
410430308001,0,0,0,546.9,158.0,372.2,601.7,118.0,401.6,583.5,188.3,333.6,592.0,126.3,434.4
410430309023,0,0,0,667.4,205.0,442.3,708.5,154.1,481.1,696.8,232.5,400.2,706.1,170.5,492.8
410430304012,0,0,0,742.3,214.2,499.9,811.4,169.9,568.0,784.3,256.2,452.8,789.4,185.7,559.4
410430304021,0,0,0,318.5,117.5,190.8,343.6,91.0,220.8,338.1,134.9,167.8,342.1,105.8,212.4
410430304022,0,0,0,803.3,296.0,480.8,871.7,232.7,558.3,853.5,342.0,418.8,858.0,265.7,525.0
410430304023,0,0,0,612.1,215.6,376.4,660.2,175.3,421.3,645.1,249.2,328.4,647.1,198.5,400.4
410430301002,0,0,0,651.6,201.4,427.4,709.8,161.1,480.8,692.1,238.1,388.5,701.6,164.8,500.4
410430301004,0,0,0,720.6,219.0,475.0,779.7,173.7,524.9,764.5,259.6,430.9,771.0,179.7,548.9
410430302004,0,0,0,642.6,186.0,430.1,687.6,145.0,475.8,672.0,222.0,395.5,684.6,157.6,496.2
410430302006,0,0,0,998.8,314.0,650.8,1090.0,281.0,704.5,1065.3,378.4,590.7,1076.8,265.2,761.6
410430301005,0,0,0,781.8,265.0,489.8,836.0,203.9,543.6,822.4,305.3,439.4,826.0,218.7,559.6
410430201002,0,0,0,841.1,294.8,513.4,919.6,261.5,562.5,895.2,355.2,462.8,910.3,264.9,587.5
410430201001,0,0,0,2266.1,919.8,1245.5,2483.0,822.8,1345.5,2407.1,1041.3,1087.8,2423.6,859.0,1380.2
410430303002,0,0,0,374.9,111.6,249.6,402.1,90.8,272.4,395.1,131.2,226.8,397.0,96.1,278.1
410430309034,0,0,0,682.7,247.6,408.5,743.1,197.3,456.5,723.1,291.2,363.3,731.1,229.5,444.8
410430309033,0,0,0,1220.6,489.1,677.2,1336.9,383.9,754.4,1288.4,558.7,598.6,1306.5,452.2,748.8
410430309042,0,0,0,785.9,326.5,428.6,838.5,266.5,465.1,819.0,362.5,361.6,826.2,302.6,460.5
410430309041,0,0,0,465.0,165.0,281.9,497.7,131.4,318.6,491.5,199.2,244.5,492.7,147.6,309.4
410430309032,0,0,0,484.2,197.6,264.6,532.9,152.4,297.4,511.6,225.6,229.7,519.7,181.2,294.4
410430308005,0,0,0,708.6,300.4,379.9,765.1,245.7,406.5,744.1,334.7,314.6,751.2,280.7,414.5
410430308004,0,0,0,473.0,205.3,244.3,522.0,167.1,281.8,501.7,222.9,214.0,506.1,189.1,276.3
410430308006,0,0,0,484.3,205.2,253.0,536.7,165.0,299.6,513.6,221.7,226.9,518.9,185.0,292.1
410430308003,0,0,0,573.0,236.8,315.2,616.5,196.4,334.2,595.8,261.6,258.1,599.2,216.5,324.3
410430308002,0,0,0,580.1,243.3,306.8,624.0,204.5,329.8,610.1,262.6,261.3,613.3,217.8,345.8
410430309043,0,0,0,698.1,301.0,370.1,745.4,247.2,393.8,724.3,324.1,309.2,733.4,282.6,393.9
410430309021,0,0,0,496.3,145.5,332.2,530.8,118.2,361.1,522.3,175.5,299.6,525.0,125.5,371.4
410430304011,0,0,0,677.9,206.3,447.3,739.6,174.8,498.7,713.4,231.5,414.2,722.5,176.6,489.7
410430309022,0,0,0,789.8,227.0,535.3,846.7,178.7,581.9,839.0,275.0,483.0,835.4,199.6,588.5
410430304014,0,0,0,399.8,144.0,238.4,431.0,105.2,262.7,423.0,155.3,209.7,420.1,124.5,263.4
410430206002,0,0,0,939.9,425.9,488.8,1012.9,380.9,516.9,998.9,485.8,424.8,1006.2,379.3,567.1
410430301003,0,0,0,515.9,159.0,342.5,561.6,118.8,391.4,545.9,183.1,310.3,554.1,126.7,403.7
410430301001,0,0,0,488.3,175.0,294.1,534.3,123.7,344.6,515.6,200.4,267.1,525.4,131.5,356.9
410430306001,0,0,0,492.4,144.9,323.6,519.5,120.5,340.4,509.6,152.1,303.7,513.0,131.2,351.0
410430304013,0,0,0,478.4,149.1,308.7,515.0,127.2,318.2,503.1,173.6,268.0,504.0,139.0,324.0
410430304025,0,0,0,627.2,222.2,379.6,681.1,163.9,428.6,658.4,232.1,344.1,661.1,202.5,406.0
